,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
102,renew,3.0,19-2041.01,Climate Change Policy Analysts,"Research and analyze policy developments related to climate change. Make climate-related recommendations for actions such as legislation, awareness campaigns, or fundraising approaches.","77,270",40.30,28.39,36.77,48.40,4.9,6.1,11.750000000000004,True,True
103,renew,3.0,19-2041.02,Environmental Restoration Planners,"Collaborate with field and biology staff to oversee the implementation of restoration projects and to develop new products. Process and synthesize complex scientific data into practical strategies for restoration, monitoring or management.","77,270",40.30,28.39,36.77,48.40,4.9,6.1,11.750000000000004,True,True
104,renew,3.0,19-4042.00,"Environmental Science and Protection Technicians, Including Health","Perform laboratory and field tests to monitor the environment and investigate sources of pollution, including those that affect health, under the direction of an environmental scientist, engineer, or other specialist. May collect samples of gases, soil, water, and other materials for testing.","33,920",25.95,18.64,23.26,30.24,2.0,5.8,-1.759999999999998,False,True
105,renew,3.0,47-2152.04,Solar Thermal Installers and Technicians,"Install or repair solar energy systems designed to collect, store, and circulate solar-heated water for residential, commercial or industrial use.","427,920",31.34,22.42,28.89,37.96,10.9,2.3,3.870000000000001,True,True
106,renew,3.0,47-2231.00,Solar Photovoltaic Installers,"Assemble, install, or maintain solar photovoltaic (PV) systems on roofs or other structures in compliance with site assessment and schematics. May include measuring, cutting, assembling, and bolting structural framing and solar modules. May perform minor electrical work such as current checks.","27,760",23.06,18.00,21.75,25.82,6.6,22.3,-3.2699999999999996,False,True
107,renew,3.0,49-9081.00,Wind Turbine Service Technicians,"Inspect, diagnose, adjust, or repair wind turbines. Perform maintenance on wind turbine equipment including resolving electrical, mechanical, and hydraulic malfunctions.","9,830",28.79,23.38,27.56,30.72,5.0,44.9,2.539999999999999,True,True
108,renew,3.0,49-9099.01,Geothermal Technicians,"Perform technical activities at power plants or individual installations necessary for the generation of power from geothermal energy sources. Monitor and control operating activities at geothermal power generation facilities and perform maintenance and repairs as necessary. Install, test, and maintain residential and commercial geothermal heat pumps.","172,980",22.98,17.34,21.39,27.20,2.9,1.5,-3.629999999999999,False,True
109,HMI,3.0,15-1254.00,Web Developers,"Develop and implement websites, web applications, application databases, and interactive web interfaces. Evaluate code to ensure that it is properly structured, meets industry standards, and is compatible with browsers and devices. Optimize website performance, scalability, and server-side code and processes. May develop website infrastructure and integrate websites with other computer applications.","88,620",42.11,26.92,37.78,52.19,16.7,17.0,12.760000000000002,True,True
110,HMI,3.0,15-1255.00,Web and Digital Interface Designers,"Design digital user interfaces or websites. Develop and test layouts, interfaces, functionality, and navigation menus to ensure compatibility and usability across browsers or devices. May use web framework applications as well as client-side code and processes. May evaluate web design following web and accessibility standards, and may analyze web use metrics and optimize websites for marketability and search engine ranking. May design and test interfaces that facilitate the human-computer interaction and maximize the usability of digital devices, websites, and software with a focus on aesthetics and design. May create graphics used in websites and manage website content and links.","97,350",48.91,27.23,40.02,59.65,17.9,15.2,15.000000000000004,True,True
111,HMI,3.0,15-1255.01,Video Game Designers,"Design core features of video games. Specify innovative game and role-play mechanics, story lines, and character biographies. Create and maintain design documentation. Guide and collaborate with production staff to produce games as designed.","97,350",48.91,27.23,40.02,59.65,17.9,15.2,15.000000000000004,True,True
112,HMI,3.0,17-2112.01,Human Factors Engineers and Ergonomists,"Design objects, facilities, and environments to optimize human well-being and overall system performance, applying theory, principles, and data regarding the relationship between humans and respective technology. Investigate and analyze characteristics of human behavior and performance as it relates to the use of technology.","321,400",47.39,37.31,46.32,56.25,38.4,11.7,21.3,True,True
113,cyber,3.0,13-1199.07,Security Management Specialists,"Conduct security assessments for organizations, and design security systems and processes. May specialize in areas such as physical security or the safety of employees and facilities.","1,081,230",39.75,26.31,36.53,48.60,48.7,4.1,11.510000000000002,True,True
114,cyber,3.0,15-1212.00,Information Security Analysts,"Plan, implement, upgrade, or monitor security measures for the protection of computer networks and information. Assess system vulnerabilities for security risks and propose and implement risk mitigation strategies. May ensure appropriate security controls are in place that will safeguard digital files and vital electronic infrastructure. May respond to computer security breaches and viruses.","163,690",57.63,41.00,53.85,67.85,53.2,31.5,28.830000000000002,True,True
115,cyber,3.0,15-1299.04,Penetration Testers,Evaluate network system security by conducting simulated internal and external cyberattacks using adversary tools and techniques. Attempt to breach and exploit critical systems and gain access to sensitive information to assess system security.,"416,320",50.32,31.46,47.47,63.48,43.8,9.7,22.45,True,True
116,cyber,3.0,15-1299.05,Information Security Engineers,"Develop and oversee the implementation of information security procedures and policies. Build, maintain and upgrade security technology, such as firewalls, for the safe use of computer networks and the transmission and retrieval of information. Design and implement appropriate security controls to identify vulnerabilities and protect digital files and electronic infrastructures. Monitor and respond to computer security breaches, viruses, and intrusions, and perform forensic investigation. May oversee the assessment of information security systems.","416,320",50.32,31.46,47.47,63.48,43.8,9.7,22.45,True,True
117,cyber,3.0,15-1299.06,Digital Forensics Analysts,"Conduct investigations on computer-based crimes establishing documentary or physical evidence, such as digital media and logs associated with cyber intrusion incidents. Analyze digital evidence and investigate computer security incidents to derive information in support of system and network vulnerability mitigation. Preserve and present computer-related evidence in support of criminal, fraud, counterintelligence, or law enforcement investigations.","416,320",50.32,31.46,47.47,63.48,43.8,9.7,22.45,True,True
118,bio,3.0,15-2099.01,Bioinformatics Technicians,"Apply principles and methods of bioinformatics to assist scientists in areas such as pharmaceuticals, medical technology, biotechnology, computational biology, proteomics, computer information science, biology and medical informatics. Apply bioinformatics tools to visualize, analyze, manipulate or interpret molecular data. May build and maintain databases for processing and analyzing genomic or other biological information.","3,840",39.50,24.39,34.47,46.93,0.3,6.2,9.45,True,True
119,bio,3.0,17-2031.00,Bioengineers and Biomedical Engineers,"Apply knowledge of engineering, biology, chemistry, computer science, and biomechanical principles to the design, development, and evaluation of biological, agricultural, and health systems and products, such as artificial organs, prostheses, instrumentation, medical information systems, and health management and care delivery systems.","19,210",51.95,37.74,47.86,62.13,1.0,5.1,22.84,True,True
120,bio,3.0,19-1021.00,Biochemists and Biophysicists,"Study the chemical composition or physical principles of living cells and organisms, their electrical and mechanical energy, and related phenomena. May conduct research to further understanding of the complex chemical combinations and reactions involved in metabolism, reproduction, growth, and heredity. May determine the effects of foods, drugs, serums, hormones, and other substances on tissues and vital processes of living organisms.","32,500",55.16,37.84,49.91,64.02,2.3,6.7,24.889999999999997,True,True
121,bio,3.0,19-1022.00,Microbiologists,"Investigate the growth, structure, development, and other characteristics of microscopic organisms, such as bacteria, algae, or fungi. Includes medical microbiologists who study the relationship between organisms and disease or the effects of antibiotics on microorganisms.","19,710",42.77,28.42,39.42,51.98,1.1,5.2,14.400000000000002,True,True
122,bio,3.0,19-1029.01,Bioinformatics Scientists,"Conduct research using bioinformatics theory and methods in areas such as pharmaceuticals, medical technology, biotechnology, computational biology, proteomics, computer information science, biology and medical informatics. May design databases and develop algorithms for processing and analyzing genomic information, or other biological information.","55,300",46.11,30.73,41.97,55.13,2.3,3.9,16.95,True,True
123,bio,3.0,19-1029.02,Molecular and Cellular Biologists,Research and study cellular molecules and organelles to understand cell function and organization.,"55,300",46.11,30.73,41.97,55.13,2.3,3.9,16.95,True,True
124,bio,3.0,19-1029.03,Geneticists,"Research and study the inheritance of traits at the molecular, organism or population level. May evaluate or treat patients with genetic disorders.","55,300",46.11,30.73,41.97,55.13,2.3,3.9,16.95,True,True
125,bio,3.0,19-1029.04,Biologists,"Research or study basic principles of plant and animal life, such as origin, relationship, development, anatomy, and functions.","55,300",46.11,30.73,41.97,55.13,2.3,3.9,16.95,True,True
126,bio,3.0,19-4021.00,Biological Technicians,"Assist biological and medical scientists. Set up, operate, and maintain laboratory instruments and equipment, monitor experiments, collect data and samples, make observations, and calculate and record results. May analyze organic substances, such as blood, food, and drugs.","73,710",25.75,18.77,23.87,30.32,3.9,4.7,-1.1499999999999986,False,True
